[ 0.0 1.0285170102636116 1.0285283479465495],[ 168.5527677610963 169.85798248180996 169.85844535100588],[ 0.0 0.0 0.0],[ 167.86744499505608 167.8667269819622 167.86672394280376],[38.96737575531006]
[ 0.0 1.0537537878030852 1.0537632928776193],[ 168.57172790220102 169.91154254832801 169.9120296966607],[ 0.0 0.0 0.0],[ 167.86744606016984 167.86672817713654 167.866725061036],[39.08932876586914]
[ 0.0 1.0790286580742203 1.0790362302062444],[ 168.59074230926606 169.96516733797134 169.9656793774617],[ 0.0 0.0 0.0],[ 167.86744712180334 167.86672936580874 167.86672617280402],[39.20957970619202]
[ 0.0 1.1043416539110535 1.104347193353324],[ 168.60981113503158 170.01885679121034 170.0193943329876],[ 0.0 0.0 0.0],[ 167.8674481762072 167.86673054629415 167.86672727642647],[39.331769704818726]
[ 0.0 1.12969280852359 1.129696216112028],[ 168.62893454135414 170.0726108580264 170.07317451230756],[ 0.0 0.0 0.0],[ 167.86744922060805 167.86673171732684 167.86672837064046],[39.45360851287842]
[ 0.0 1.1550821554767285 1.1550833326538732],[ 168.64811269709907 170.12642949568522 170.12701987175902],[ 0.0 0.0 0.0],[ 167.8674502529466 167.86673287794682 167.86672945448993],[39.57508206367493]
[ 0.0 1.1805097287451316 1.180508577562401],[ 168.66734577659793 170.18031266704492 170.18093037325494],[ 0.0 0.0 0.0],[ 167.867451271697 167.8667340274295 167.86673052725112],[39.70351433753967]
[ 0.0 1.2059755626905515 1.2059719858158446],[ 168.68663395849674 170.23426033931727 170.23490598304426],[ 0.0 0.0 0.0],[ 167.86745227572675 167.86673516522367 167.86673158837544],[39.83284521102905]
[ 0.0 1.231479692102128 1.2314735928367107],[ 168.70597742486459 170.2882724831387 170.28894667078734],[ 0.0 0.0 0.0],[ 167.86745326419253 167.86673629090768 167.86673263744242],[39.953553199768066]
[ 0.0 1.2570221521719003 1.257013434454593],[ 168.7253763605859 170.34234907188048 170.34305240885493],[ 0.0 0.0 0.0],[ 167.86745423646744 167.86673740415853 167.8667336741319],[40.07698082923889]
[ 0.0 1.2826029785504236 1.2825915469678644],[ 168.74483095283298 170.39649008113688 170.39722317183518],[ 0.0 0.0 0.0],[ 167.86745519207975 167.8667385047248 167.86673469819172],[40.19795346260071]
[ 0.0 1.3082222072947594 1.3082079671071958],[ 168.76434139074732 170.45069548835352 170.45145893614097],[ 0.0 0.0 0.0],[ 167.8674561306793 167.86673959241008 167.866735709429],[40.31854438781738]
[ 0.0 1.3338798749280991 1.333862732057911],[ 168.78390786515783 170.50496527253358 170.50575967973535],[ 0.0 0.0 0.0],[ 167.86745705199903 167.86674066705893 167.86673670768914],[40.43972325325012]
[ 0.0 1.3595760184246588 1.3595558794812108],[ 168.803530568378 170.55929941404324 170.56012538192286],[ 0.0 0.0 0.0],[ 167.86745795583792 167.8667417285487 167.86673769284914],[40.56131339073181]
[ 0.0 1.3853106752143862 1.3852874474969152],[ 168.82320969407357 170.6136978944601 170.61455602320612],[ 0.0 0.0 0.0],[ 167.86745884204413 167.86674277677733 167.8667386648098],[40.68093180656433]
[ 0.0 1.411083883193057 1.411057474713703],[ 168.8429454371433 170.66816069646046 170.6690515851703],[ 0.0 0.0 0.0],[ 167.86745971049902 167.86674381166242 167.86673962348883],[40.800862073898315]
[ 0.0 1.4307876197507503 1.4232291881586505],[ 168.86273799364648 170.72268780374546 170.72361205040917],[ 0.0 0.008328073708165289 0.01892380556636155],[ 167.86746056110937 167.86674483313385 167.8667405688178],[40.92128324508667]
[ 0.0 1.4468682367559211 1.4403686883496356],[ 168.87968528495617 170.77326063444343 170.77278479396108],[ 0.0 0.02541859343123052 0.04097346460548064],[ 167.86973379720675 167.87218231094937 167.8762428845914],[41.04227566719055]
[ 0.0 1.467401182817692 1.4596109195505973],[ 168.89518279398825 170.82040293819475 170.8184173521121],[ 0.0 0.04241881600176887 0.06290144395555473],[ 167.87508328881378 167.88604924038415 167.89461699796462],[41.16621494293213]
[ 0.0 1.4888370718772355 1.4792074693246562],[ 168.91089065345997 170.86644294397811 170.8627704002892],[ 0.0 0.05862203032119728 0.08448251600442627],[ 167.88257712227625 167.9060532693312 167.91986023871445],[41.28811860084534]
[ 0.0 1.5102587718843559 1.49850965114812],[ 168.92697579789717 170.9120091632869 170.90644407598975],[ 0.0 0.07400368298520621 0.10583789120531467],[ 167.8916579491519 167.930277696363 167.9499442028868],[41.41007208824158]
[ 0.0 1.5314135716451018 1.5172810385845672],[ 168.94324625412096 170.95721646828184 170.9495304822795],[ 0.0 0.08892070055408198 0.12741942877711068],[ 167.90182641716402 167.9572773921462 167.9834830570611],[41.5309956073761]
[ 0.0 1.5523262737903125 1.5355244957809016],[ 168.95948694563765 171.00202938647226 170.99196824909552],[ 0.0 0.10364425818398769 0.1495904322031088],[ 167.91277845830768 167.9861707780266 168.01967264683188],[41.65295171737671]
[ 0.0 1.5730867677221418 1.553298124720421],[ 168.97556456691217 171.04641914512186 171.03369882176978],[ 0.0 0.11831400467870293 0.17258815669385258],[ 167.92434704805132 168.01645076665574 168.05809655890943],[41.77441382408142]
[ 0.0 1.593777963635752 1.5706480222393822],[ 168.99142255001135 171.090394974205 171.07469771349903],[ 0.0 0.13296910080140228 0.19655775512190307],[ 167.9364453353486 168.047820455917 168.0985605472603],[41.89480996131897]
[ 0.0 1.614462399489217 1.5875959735216068],[ 169.00705118211064 171.1339950042124 171.1149652873848],[ 0.0 0.14758799933195924 0.22159330741341954],[ 167.94902800507623 168.08008736198937 168.14098675568562],[42.01702094078064]
[ 0.0 1.6351866342448182 1.6041442578298688],[ 169.02246279408837 171.1772719661388 171.154512295658],[ 0.0 0.1621165623906624 0.24776634956181398],[ 167.96206961130483 168.11310571486547 168.18535641636396],[42.13948893547058]
[ 0.0 1.6560285198258817 1.6203181325486022],[ 169.03767704074153 171.22028333684372 171.19334988868766],[ 0.0 0.17643611182752367 0.2751008787636363],[ 167.9755537226099 168.1467481897452 168.23168200832356],[42.260375022888184]
[ 0.0 1.6770131477415946 1.6360894221065887],[ 169.05272521893735 171.2631048997254 171.23150214696346],[ 0.0 0.19044476392664697 0.3036482298436186],[ 167.9894606218276 168.1808679368251 168.27997218551025],[42.39124631881714]
[ 0.0 1.6981083046687346 1.6513790587085342],[ 169.06762853510043 171.3058030608457 171.2689786325922],[ 0.0 0.2041195446944302 0.33353543081350545],[ 168.00377104383756 168.21531409209243 168.33024693898903],[42.51994037628174]
[ 0.0 1.7193716669365127 1.6661874206447491],[ 169.0823851074317 171.34841033150659 171.3057518093587],[ 0.0 0.2173846826193501 0.36484835995183257],[ 168.018479567438 168.2499754687448 168.38257597137013],[42.65213418006897]
[ 0.0 1.7408418651682835 1.6804966430754735],[ 169.0970047213253 171.39097274559794 171.34180363267097],[ 0.0 0.23015011230769147 0.3976635411315127],[ 168.03358406417766 168.28474223180342 168.43704212238202],[42.77689456939697]
[ 0.0 1.7625514333991363 1.694283764173692],[ 169.1114983351274 171.43353954915068 171.37711579307592],[ 0.0 0.2423241569016215 0.43205687477463617],[ 168.0490822663952 168.3194988236105 168.4937328906662],[42.898452043533325]
[ 0.0 1.7845297232403574 1.7075253150750738],[ 169.12587538440232 171.4761599186807 171.41166727877166],[ 0.0 0.2538181614225262 0.46810344501656886],[ 168.0649714305913 168.35412471043568 168.55273874032702],[43.018810749053955]
[ 0.0 1.8068031214056326 1.720199877851031],[ 169.14014347267488 171.51888183535573 171.4454344596135],[ 0.0 0.2645498565661755 0.5058747429068928],[ 168.08124860460703 168.38849700304291 168.6141521502207],[43.141560077667236]
[ 0.0 1.8293940249955394 1.7322900113306152],[ 169.15430872726154 171.56175148477737 171.47839213508078],[ 0.0 0.27444698027371245 0.5454345742139891],[ 168.0979109201086 168.42249367562286 168.67806594102882],[43.26673173904419]
[ 0.0 1.8523191603725233 1.7437841593230954],[ 169.1683762299553 171.60481255370215 171.5105149960287],[ 0.0 0.28345169875884585 0.5868339921423473],[ 168.1149557751007 168.45599723047098 168.74457049882773],[43.38767910003662]
[ 0.0 1.875587497921861 1.754678805745248],[ 169.18235035916734 171.64810519462813 171.54177935186544],[ 0.0 0.291525981260693 0.6301052766628733],[ 168.1323809054513 168.48889896419115 168.81374981077397],[43.51153254508972]
[ 0.0 1.899197882132198 1.7649809620012227],[ 169.19623503343072 171.69166459181787 171.57216513093806],[ 0.0 0.2986579010103786 0.6752549109348023],[ 168.15018437301822 168.52110402404665 168.8856762780869],[43.63545346260071]
[ 0.0 1.9231364465482803 1.7747109496954332],[ 169.21003388825346 171.73551912601374 171.60165820704026],[ 0.0 0.30486874275541964 0.7222555825631749],[ 168.168364461878 168.55253735097835 168.960404232003],[43.75580191612244]
[ 0.0 1.947373973756666 1.7839054282483664],[ 169.223750414691 171.77968815542147 171.63025309041984],[ 0.0 0.31022061267932294 0.7710372982778144],[ 168.18691954085202 168.58315060163602 169.0379621761766],[43.880945920944214]
[ 0.0 1.9718633092749083 1.7926204364143041],[ 169.2373880959019 171.8241794791411 171.65795601403985],[ 0.0 0.3148241982458611 0.8214779808411458],[ 168.20584780449286 168.61292987393878 169.118343675609],[44.00339317321777]
[ 0.0 1.9965371253983908 1.8009342435769693],[ 169.2509505468895 171.86898655215307 171.68478836682362],[ 0.0 0.318846044426175 0.8733940503537474],[ 168.225146936027 168.64190408762215 169.20149708105998],[44.12413239479065]
[ 0.0 2.021306332720399 1.808949647950942],[ 169.26444167619238 171.91408559638887 171.7107903897982],[ 0.0 0.3225145620807953 0.9265318102047773],[ 168.2448136557077 168.67015360874444 169.28731434457896],[44.24729895591736]
[ 0.0 2.04605951885998 1.816795301247313],[ 169.277865873746 171.95943280117092 171.73602496105934],[ 0.0 0.32612377984776414 0.9805607201483015],[ 168.2648431526547 168.69781855399373 169.3756194416332],[44.371352195739746]
[ 0.0 2.0706638081843125 1.8246255893076442],[ 169.29122822469904 172.00496187405153 171.76058120549794],[ 0.0 0.3300337306699715 1.0350698773960478],[ 168.28522840858466 168.72510600811154 169.46615718535287],[44.49254107475281]
[ 0.0 2.0949674861773833 1.8326186144329584],[ 169.30453474179944 172.05058226411967 171.7845775691502],[ 0.0 0.33466637620038586 1.0895691467381254],[ 168.30595944245866 168.7522952086821 169.55858351519868],[44.622695446014404]
[ 0.0 2.1188045900466794 1.8409719387319305],[ 169.3177926000652 172.09617841930284 171.80816391308304],[ 0.0 0.340496191894322 1.1434962897112433],[ 168.32702253057295 168.77973963663612 169.65245861187628],[44.743778228759766]
[ 0.0 2.1420014262645393 1.849895978619088],[ 169.331010347286 172.14161043700983 171.83152213172258],[ 0.0 0.34803501309634827 1.1962310533573064],[ 168.348399483784 168.80786495537308 169.74724435977262],[44.86562895774841]
[ 0.0 2.164384653650129 1.8596052787399304],[ 169.34419805443704 172.18671640423756 171.8548648141331],[ 0.0 0.35781147767302385 1.2471164481878219],[ 168.37006708590053 168.83716192281457 169.84230766030979],[44.986868381500244]
[ 0.0 2.1857902299291716 1.870308290359914],[ 169.35736736360892 172.23131658551785 171.87843156929068],[ 0.0 0.37034630700159044 1.295486416522732],[ 168.39199680855072 168.8681737973504 169.9369308107056],[45.107457399368286]
[ 0.0 2.2060722513474453 1.8821966405672086],[ 169.3705313912365 172.27521940864773 171.9024828413893],[ 0.0 0.38612556335821996 1.340697930794184],[ 168.41415490944166 168.9014783638503 170.0303295594926],[45.2300181388855]
[ 0.0 2.225110623915626 1.8954350899913885],[ 169.38370445427464 172.31822894463443 171.92729133721983],[ 0.0 0.4055746583630272 1.3821645370409397],[ 168.43650298957985 168.93766545013983 170.12167856050075],[45.35586190223694]
[ 0.0 2.2428166588239917 1.9101533417624559],[ 169.39690160836741 172.360153329541 171.95313153245365],[ 0.0 0.42903602314914663 1.4193877866497697],[ 168.45899903134438 168.9773115493546 170.21014289631626],[45.48054838180542]
[ 0.0 2.2591360788078294 1.9264405555351647],[ 169.41013801806463 172.40081339497638 171.98026804701692],[ 0.0 0.45675285478487226 1.4519831192860657],[ 168.48159887171667 169.02095372856138 170.29491334241806],[45.605384826660156]
[ 0.0 2.2740494586840225 1.9443429029531396],[ 169.423428214382 172.44005071809926 172.00894390048893],[ 0.0 0.48886028231279033 1.479697627818886],[ 168.50425799672706 169.06906521701214 170.3752423427488],[45.72836446762085]
[ 0.0 2.2875706419424304 1.9638639229407673],[ 169.43678532538843 172.4777343995887 172.03936971046053],[ 0.0 0.525383909196062 1.5024185629344524],[ 168.5269334895836 169.12203483000502 170.45047747069216],[45.85042762756348]
[ 0.0 2.2997440148299226 1.9849669673156445],[ 169.45022038175279 172.5137661133761 172.0717147553241],[ 0.0 0.5662443663939398 1.5201730431499603],[ 168.54958593741554 169.1801517201005 170.5200895361538],[45.97260665893555]
[ 0.0 2.3106415891499754 2.0075787969415395],[ 169.4637417946377 172.5480832868283 172.1061005171895],[ 0.0 0.6112656092274271 1.5331207852991244],[ 168.57218110492514 169.2435960079085 170.58369338645224],[46.09310460090637]
[ 0.0 2.320360652358078 2.0315934319602835],[ 169.47735507820343 172.58066058315003 172.14259692687324],[ 0.0 0.6601844229949847 1.541542430605634],[ 168.59469121441117 169.31243486234092 170.64106061011975],[46.214600801467896]
[ 0.0 2.3290223795433946 2.0568756213604247],[ 169.49106284968676 172.61151009254073 172.1812211486619],[ 0.0 0.7126589698602099 1.5458260854780073],[ 168.6170957216496 169.3866228140764 170.69212450007566],[46.33641815185547]
[ 0.0 2.336771387232159 2.0832636756875598],[ 169.5048650972077 172.64068074674023 172.2219384549224],[ 0.0 0.7682750489371273 1.546454111551588],[ 168.63938153542725 169.4660046659468 170.736978506115],[46.457228899002075]
[ 0.0 1.8686490609885724 2.0485102652278497],[ 169.51875967032916 172.66825744288445 172.26466460330275],[ 0.0 0.6588261733345795 1.428710593760538],[ 168.66154268511625 169.55031937265912 170.77586984794058],[46.57867240905762]
[ 0.0 2.0955007902879275 2.048123352408517],[ 169.43919907102583 172.54960383770873 172.21461679050708],[ 0.0 0.7893336642209964 1.4635540534094664],[ 168.64840738797378 169.56812063947754 170.73885154433853],[46.700215578079224]
[ 0.0 2.1440816548891677 2.0853184515334657],[ 169.42786638667408 172.50113163532626 172.22380487210694],[ 0.0 0.8068312093407551 1.488431467674109],[ 168.65968765225935 169.62961761848152 170.74250918584062],[46.822070598602295]
[ 0.0 2.1454950144677714 2.1065739863333626],[ 169.4382823339029 172.4796827768717 172.25277338027783],[ 0.0 0.797017164313694 1.5007282288750468],[ 168.6738809938824 169.6847106426235 170.75795612615556],[46.94288420677185]
[ 0.0 2.1336825784745788 2.120513195183241],[ 169.45080675965048 172.46506768369872 172.28325874316965],[ 0.0 0.7828969614227832 1.5104875493254122],[ 168.68516472574984 169.72269345957727 170.77413127744413],[47.06458592414856]
[ 0.0 2.1188529563233978 2.131744504606674],[ 169.46045300567587 172.45098464546294 172.31042112429205],[ 0.0 0.7699454266183512 1.5209292587550927],[ 168.69325570949533 169.74588251454227 170.7892997197083],[47.184651374816895]
[ 0.0 2.103923381671889 2.142120738065098],[ 169.46683917192914 172.4359319707169 172.3338066141508],[ 0.0 0.7589610233614457 1.5326066064643853],[ 168.69903183039975 169.75860466971488 170.80409507991726],[47.304694414138794]
[ 0.0 2.08948580172795 2.152324463551619],[ 169.47070400635712 172.41985600342147 172.35411316998542],[ 0.0 0.7496888545968512 1.5452406460086388],[ 168.70336075840194 169.76446608185094 170.8193179047893],[47.42901086807251]
[ 0.0 2.075459320160966 2.1625932945080257],[ 169.47284117161348 172.40301426191192 172.37216297107193],[ 0.0 0.7418220050301719 1.5583698796872585],[ 168.70686533962734 169.76601939285908 170.83542700283516],[47.55173873901367]
[ 0.0 2.0616202833544808 2.1730222923458133],[ 169.47384886910595 172.38563589725842 172.38863586852017],[ 0.0 0.7352098693415902 1.571551002848639],[ 168.7099434498257 169.76499786298137 170.85253821292386],[47.67336130142212]
[ 0.0 2.047755699895752 2.1836718619006636],[ 169.4741272934638 172.36785318116463 172.40404481948693],[ 0.0 0.7298456298093741 1.5844027585130234],[ 168.71283539321198 169.76259458441302 170.8705314339204],[47.79363512992859]
[ 0.0 2.0336963970465183 2.194597805710696],[ 169.4739311100936 172.34971288441128 172.41877177292477],[ 0.0 0.7258107517017408 1.596605165635545],[ 168.71568202386936 169.7596678511614 170.88914940120588],[47.91454744338989]
[ 0.0 2.019316092409661 2.2058548385048082],[ 169.47341952385227 172.33120322287823 172.43310691996805],[ 0.0 0.7232255599444368 1.6078916944738695],[ 168.71856431128612 169.75686965876224 170.90806668762986],[48.03732109069824]
[ 0.0 2.0045235983617036 2.217493205853849],[ 169.4726921603095 172.3122778599708 172.44727768945674],[ 0.0 0.7222147807655486 1.6180439189402436],[ 168.72152778955828 169.75471919201468 170.9269337404887],[48.157575845718384]
[ 0.0 1.9892555547397401 2.229554914136408],[ 169.47181216734475 172.29287357225758 172.4614672907084],[ 0.0 0.7228861737508987 1.626889178492117],[ 168.72459700199812 169.75364212454878 170.94540454618874],[48.28534412384033]
[ 0.0 1.9734709157391095 2.2420712447132716],[ 169.47082037366414 172.2729223679467 172.47582566490405],[ 0.0 0.7253186845534539 1.634299708267359],[ 168.72778390950774 169.75399042747785 170.96315444396473],[48.405513048172]
[ 0.0 1.9571468406609307 2.255061660408068],[ 169.46974377898718 172.2523595093027 172.49047563869897],[ 0.0 0.7295571382372986 1.640191788985651],[ 168.73109283018422 169.75605193542208 170.9798920021869],[48.52688193321228]
[ 0.0 1.9402754687499983 2.268533805386169],[ 169.4686006156712 172.23112863180933 172.50551632866114],[ 0.0 0.7356113336020357 1.6445240508981653],[ 168.7345234319329 169.76005513369023 170.99536700992877],[48.64802384376526]
[ 0.0 1.9228612263496558 2.2824842550976583],[ 169.4674033817765 172.20918479069243 172.52102513934207],[ 0.0 0.7434580224743845 1.6472946132588628],[ 168.73807263417362 169.7661722301486 171.00937556995538],[48.769256591796875]
[ 0.0 1.9049184884608859 2.296899723497722],[ 169.4661606848492 172.18649599855976 172.53705917517718],[ 0.0 0.7530446636637613 1.6485371259725983],[ 168.7417358832549 169.77452210638762 171.0217627718],[48.89552330970764]
[ 0.0 1.8864695262320068 2.311758501528093],[ 169.46487839028785 172.16304365403394 172.55365652990955],[ 0.0 0.7642941140088667 1.648315999428966],[ 168.74550804743873 169.78517385802752 171.03242324346292],[49.0172381401062]
[ 0.0 1.867542719913214 2.327031964032512],[ 169.46356036302527 172.13882216634607 172.57083768320828],[ 0.0 0.7771096285813205 1.6467211927897467],[ 168.74938405969544 169.7981511121648 171.04129986107253],[49.13941025733948]
[ 0.0 1.8481710266333564 2.3426860374538254],[ 169.4622089708013 172.1138380220057 172.58860708569404],[ 0.0 0.7913797235873583 1.6438629197604844],[ 168.75335937589867 169.81343701945298 171.04838093266358],[49.26015520095825]
[ 0.0 1.8283906852238883 2.358682565765176],[ 169.4608254463697 172.08810849587854 172.6069549252063],[ 0.0 0.8069826173326605 1.639866562394284],[ 168.7574302862512 169.8309796799531 171.05369620786743],[49.38101506233215]
[ 0.0 1.8082401296408117 2.374980546653659],[ 169.4594101641398 172.06166016990633 172.62585902088637],[ 0.0 0.8237901026693891 1.6348679903214856],[ 168.76159410445862 169.8506977235219 171.05731207452635],[49.5028760433197]
[ 0.0 1.787759075298078 2.3915372333196756],[ 169.45796286215418 172.03452738520969 172.6452867745226],[ 0.0 0.8416708133460229 1.6290093905464715],[ 168.76584925374328 169.87248578930257 171.05932628083553],[49.62535071372986]
[ 0.0 1.7669877418835704 2.408309110813897],[ 169.45648282601513 172.00675071766733 172.66519711010238],[ 0.0 0.8604929215275722 1.6224356359313632],[ 168.77019526716796 169.89621970644416 171.05986247468047],[49.74552011489868]
