[  0.   0. 110.], [33.12508487701416]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [42.4237596988678]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [42.54543900489807]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [42.667991638183594]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [42.79041337966919]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [42.913463830947876]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [43.03628635406494]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [43.157461166381836]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [43.27911353111267]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [43.40042233467102]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [43.5216166973114]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [43.64425587654114]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [43.76566123962402]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [43.88771724700928]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [44.012303829193115]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [44.13550066947937]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [44.257954120635986]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [44.38835263252258]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [44.51813268661499]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [44.649900913238525]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [44.77246356010437]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [44.89475226402283]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.01830434799194]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.14212346076965]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.263874530792236]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.385782957077026]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.509397745132446]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.63183546066284]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.75381684303284]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.87655544281006]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [45.999138832092285]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [46.121987104415894]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [46.24380087852478]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [46.36514449119568]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [46.488874197006226]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [46.61064529418945]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [46.73282742500305]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [46.8559205532074]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [46.97811675071716]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [47.1001250743866]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [47.222065448760986]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [47.3448326587677]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [47.467506647109985]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [47.59035897254944]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [47.71347141265869]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [47.83587121963501]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [47.9581139087677]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [48.08035898208618]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [48.20141839981079]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [48.325483083724976]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [48.447388887405396]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [48.56932330131531]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [48.690972328186035]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [48.81254863739014]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [48.93498229980469]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [49.056602478027344]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [49.179383516311646]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [49.302424907684326]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [49.424466371536255]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [49.55473756790161]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [49.68540716171265]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [49.80677914619446]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [49.92841672897339]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [50.05090403556824]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [50.171573638916016]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [50.29360842704773]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [50.41554546356201]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [50.537360429763794]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [50.65941786766052]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [50.780921459198]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [50.90429329872131]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [51.02612113952637]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [51.1477689743042]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [51.269057273864746]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [51.3903112411499]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [51.51381301879883]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [51.63604688644409]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [51.75783944129944]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [51.88053226470947]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.00189471244812]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.123966455459595]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.246620655059814]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.36860513687134]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.49077749252319]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.613056659698486]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.73514699935913]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.856388330459595]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [52.97746133804321]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [53.098533153533936]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [53.220378160476685]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [53.34201407432556]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [53.46332311630249]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [53.585439682006836]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [53.70891332626343]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [53.830437898635864]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [53.95316791534424]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [54.076103925704956]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [54.19847774505615]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [54.32171034812927]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [54.44332003593445]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [54.565479040145874]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [54.731141805648804]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [54.867112159729004]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [54.997464179992676]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [55.126126766204834]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [55.24928665161133]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [55.37243700027466]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [55.49447965621948]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [55.62570095062256]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [55.75677728652954]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [55.88791465759277]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [56.019540309906006]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [56.143718957901]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [56.26611661911011]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [56.38898253440857]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [56.51156783103943]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [56.63427925109863]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [56.75625824928284]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [56.87854504585266]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.00135397911072]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.12375569343567]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.246381998062134]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.369003772735596]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.49232745170593]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.61514639854431]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.737093925476074]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.86045289039612]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [57.98349857330322]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [58.106440782547]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [58.22926998138428]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [58.352850675582886]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [58.475247621536255]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [58.59817314147949]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [58.72194480895996]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [58.84472990036011]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [58.966678857803345]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [59.08941864967346]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [59.2126145362854]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [59.33472537994385]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [59.45838522911072]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [59.58051300048828]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [59.70370626449585]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [59.82694935798645]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [59.94904541969299]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [60.07187080383301]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [60.194525718688965]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [60.31829905509949]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [60.44066023826599]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [60.56363320350647]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [60.68675088882446]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [60.809637784957886]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [60.932300090789795]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [61.054182291030884]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [61.176440715789795]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [61.307252407073975]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [61.42872714996338]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [61.550960302352905]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [61.67263388633728]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [61.794492959976196]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [61.91741585731506]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [62.04057860374451]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [62.162980794906616]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [62.28497862815857]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [62.40868091583252]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [62.5304479598999]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [62.65264844894409]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [62.77513933181763]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [62.897483587265015]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [63.02137541770935]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [63.143314361572266]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [63.26634740829468]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [63.38783407211304]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [63.511030435562134]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [63.63359451293945]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [63.755736351013184]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [63.878599882125854]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.00057101249695]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.12312150001526]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.24658870697021]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.36818432807922]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.49004650115967]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.61355638504028]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.73565077781677]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.85717034339905]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [64.97836470603943]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [65.10059213638306]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [65.22330904006958]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [65.34548568725586]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [65.46830034255981]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [65.59037375450134]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [65.71446299552917]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [65.83783268928528]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [65.95991110801697]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [66.08311438560486]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [66.20571231842041]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [66.32843852043152]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [66.45185565948486]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [66.5741696357727]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [66.6965582370758]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [66.81945180892944]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [66.94258522987366]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [67.06525707244873]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [67.18744111061096]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [67.31013774871826]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [67.43284225463867]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [67.55396008491516]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [67.6772849559784]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [67.80003237724304]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [67.92324185371399]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [68.04597020149231]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [68.16831111907959]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [68.29122614860535]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [68.4138720035553]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [68.5363519191742]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [68.65919470787048]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [68.78086042404175]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [68.90346169471741]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [69.02558374404907]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [69.1488676071167]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [69.27157306671143]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [69.39441061019897]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [69.51626658439636]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [69.63891386985779]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [69.7616274356842]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [69.88391923904419]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.00639963150024]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.12964010238647]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.25187039375305]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.37444305419922]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.4963366985321]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.61970138549805]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.74215173721313]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.86478590965271]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [70.98724889755249]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [71.1095643043518]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [71.2329638004303]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [71.35465240478516]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [71.47659730911255]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [71.598552942276]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [71.72281861305237]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [71.84459209442139]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [71.96648383140564]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [72.0898015499115]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [72.21163487434387]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [72.33508682250977]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [72.45784211158752]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [72.57940936088562]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [72.70353484153748]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [72.82603931427002]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [72.94826292991638]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [73.07116079330444]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [73.19309401512146]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [73.3168294429779]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [73.4391655921936]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [73.56092858314514]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [73.68307852745056]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [73.80528545379639]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [73.92746090888977]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [74.05058217048645]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [74.17380237579346]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [74.29570245742798]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [74.4181456565857]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [74.54042315483093]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [74.66508603096008]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [74.78796052932739]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [74.91075468063354]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [75.0340404510498]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [75.15595531463623]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [75.27913999557495]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [75.4011857509613]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [75.52379608154297]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [75.64606308937073]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [75.76922059059143]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [75.89287066459656]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [76.01505661010742]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [76.13739466667175]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [76.26031494140625]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [76.3830635547638]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [76.50698804855347]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [76.6314344406128]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [76.75439167022705]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [76.87700319290161]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.00862693786621]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.13047862052917]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.25277495384216]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.37526679039001]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.4976098537445]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.61994099617004]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.74243354797363]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.86463046073914]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [77.98695063591003]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [78.11193203926086]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [78.23448657989502]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [78.35684823989868]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [78.47976732254028]
[3.63747559e+233 2.10917109e+214 4.67878889e-310], [78.60407781600952]
