[4.63990906e-310 4.63990905e-310 1.58101007e-322], [0.9991810321807861]
[0.0e+000 0.0e+000 1.6e-322], [52.456061363220215]
[0.0e+000 0.0e+000 1.6e-322], [52.5699782371521]
[0.0e+000 0.0e+000 1.6e-322], [52.68325090408325]
[0.0e+000 0.0e+000 1.6e-322], [52.79977512359619]
[0.0e+000 0.0e+000 1.6e-322], [52.916187047958374]
[0.0e+000 0.0e+000 1.6e-322], [53.02568745613098]
[0.0e+000 0.0e+000 1.6e-322], [53.140636920928955]
[0.0e+000 0.0e+000 1.6e-322], [53.2635600566864]
[0.0e+000 0.0e+000 1.6e-322], [53.36981797218323]
[0.0e+000 0.0e+000 1.6e-322], [53.48466658592224]
[0.0e+000 0.0e+000 1.6e-322], [53.616923570632935]
[0.0e+000 0.0e+000 1.6e-322], [53.73651480674744]
[0.0e+000 0.0e+000 1.6e-322], [53.851317405700684]
[0.0e+000 0.0e+000 1.6e-322], [53.96428656578064]
[0.0e+000 0.0e+000 1.6e-322], [54.078989028930664]
[0.0e+000 0.0e+000 1.6e-322], [54.20985412597656]
[0.0e+000 0.0e+000 1.6e-322], [54.32537531852722]
[0.0e+000 0.0e+000 1.6e-322], [54.433948278427124]
[0.0e+000 0.0e+000 1.6e-322], [54.54543209075928]
[0.0e+000 0.0e+000 1.6e-322], [54.65371012687683]
[0.0e+000 0.0e+000 1.6e-322], [54.76342725753784]
[0.0e+000 0.0e+000 1.6e-322], [54.87170219421387]
[0.0e+000 0.0e+000 1.6e-322], [54.998116970062256]
[0.0e+000 0.0e+000 1.6e-322], [55.117433071136475]
[0.0e+000 0.0e+000 1.6e-322], [55.22407126426697]
[0.0e+000 0.0e+000 1.6e-322], [55.33410978317261]
[0.0e+000 0.0e+000 1.6e-322], [55.44452404975891]
[0.0e+000 0.0e+000 1.6e-322], [55.55358958244324]
[0.0e+000 0.0e+000 1.6e-322], [55.66780734062195]
[0.0e+000 0.0e+000 1.6e-322], [55.78318929672241]
[0.0e+000 0.0e+000 1.6e-322], [55.90465307235718]
[0.0e+000 0.0e+000 1.6e-322], [56.02740788459778]
[0.0e+000 0.0e+000 1.6e-322], [56.15063977241516]
[0.0e+000 0.0e+000 1.6e-322], [56.27264165878296]
[0.0e+000 0.0e+000 1.6e-322], [56.40054535865784]
[0.0e+000 0.0e+000 1.6e-322], [56.52486777305603]
[0.0e+000 0.0e+000 1.6e-322], [56.63306999206543]
[0.0e+000 0.0e+000 1.6e-322], [56.74093317985535]
[0.0e+000 0.0e+000 1.6e-322], [56.85224914550781]
[0.0e+000 0.0e+000 1.6e-322], [56.978023290634155]
[0.0e+000 0.0e+000 1.6e-322], [57.101078748703]
[0.0e+000 0.0e+000 1.6e-322], [57.2232825756073]
[0.0e+000 0.0e+000 1.6e-322], [57.3393816947937]
[0.0e+000 0.0e+000 1.6e-322], [57.4575080871582]
[0.0e+000 0.0e+000 1.6e-322], [57.57496762275696]
[0.0e+000 0.0e+000 1.6e-322], [57.68778872489929]
[0.0e+000 0.0e+000 1.6e-322], [57.80126237869263]
[0.0e+000 0.0e+000 1.6e-322], [57.919702768325806]
[0.0e+000 0.0e+000 1.6e-322], [58.03005313873291]
[0.0e+000 0.0e+000 1.6e-322], [58.148391246795654]
[0.0e+000 0.0e+000 1.6e-322], [58.266175746917725]
[0.0e+000 0.0e+000 1.6e-322], [58.38805150985718]
[0.0e+000 0.0e+000 1.6e-322], [58.503745794296265]
[0.0e+000 0.0e+000 1.6e-322], [58.619685888290405]
[0.0e+000 0.0e+000 1.6e-322], [58.74417042732239]
[0.0e+000 0.0e+000 1.6e-322], [58.87593865394592]
[0.0e+000 0.0e+000 1.6e-322], [58.99967908859253]
[0.0e+000 0.0e+000 1.6e-322], [59.122939348220825]
[0.0e+000 0.0e+000 1.6e-322], [59.24858069419861]
[0.0e+000 0.0e+000 1.6e-322], [59.37573313713074]
[0.0e+000 0.0e+000 1.6e-322], [59.50437808036804]
[0.0e+000 0.0e+000 1.6e-322], [59.63296627998352]
[0.0e+000 0.0e+000 1.6e-322], [59.75558567047119]
[0.0e+000 0.0e+000 1.6e-322], [59.87762951850891]
[0.0e+000 0.0e+000 1.6e-322], [60.003246784210205]
[0.0e+000 0.0e+000 1.6e-322], [60.128910779953]
[0.0e+000 0.0e+000 1.6e-322], [60.25929546356201]
[0.0e+000 0.0e+000 1.6e-322], [60.389509201049805]
[0.0e+000 0.0e+000 1.6e-322], [60.51687455177307]
[0.0e+000 0.0e+000 1.6e-322], [60.65972375869751]
[0.0e+000 0.0e+000 1.6e-322], [60.773770570755005]
[0.0e+000 0.0e+000 1.6e-322], [60.887474060058594]
[0.0e+000 0.0e+000 1.6e-322], [61.00540018081665]
[0.0e+000 0.0e+000 1.6e-322], [61.1300413608551]
[0.0e+000 0.0e+000 1.6e-322], [61.25332427024841]
[0.0e+000 0.0e+000 1.6e-322], [61.37115979194641]
[0.0e+000 0.0e+000 1.6e-322], [61.48977875709534]
[0.0e+000 0.0e+000 1.6e-322], [61.60599398612976]
[0.0e+000 0.0e+000 1.6e-322], [61.72200274467468]
[0.0e+000 0.0e+000 1.6e-322], [61.83580946922302]
[0.0e+000 0.0e+000 1.6e-322], [61.95321798324585]
[0.0e+000 0.0e+000 1.6e-322], [62.071964502334595]
[0.0e+000 0.0e+000 1.6e-322], [62.181578397750854]
[0.0e+000 0.0e+000 1.6e-322], [62.29536437988281]
[0.0e+000 0.0e+000 1.6e-322], [62.403711557388306]
[0.0e+000 0.0e+000 1.6e-322], [62.52413558959961]
[0.0e+000 0.0e+000 1.6e-322], [62.64054894447327]
[0.0e+000 0.0e+000 1.6e-322], [62.76088809967041]
[0.0e+000 0.0e+000 1.6e-322], [62.881521701812744]
[0.0e+000 0.0e+000 1.6e-322], [62.994452714920044]
[0.0e+000 0.0e+000 1.6e-322], [63.143083572387695]
[0.0e+000 0.0e+000 1.6e-322], [63.26824069023132]
[0.0e+000 0.0e+000 1.6e-322], [63.38472270965576]
[0.0e+000 0.0e+000 1.6e-322], [63.50226712226868]
[0.0e+000 0.0e+000 1.6e-322], [63.62211084365845]
[0.0e+000 0.0e+000 1.6e-322], [63.74625635147095]
[0.0e+000 0.0e+000 1.6e-322], [63.85379147529602]
[0.0e+000 0.0e+000 1.6e-322], [63.97007369995117]
[0.0e+000 0.0e+000 1.6e-322], [64.08285069465637]
[0.0e+000 0.0e+000 1.6e-322], [64.19150853157043]
[0.0e+000 0.0e+000 1.6e-322], [64.30783486366272]
[0.0e+000 0.0e+000 1.6e-322], [64.4208722114563]
[0.0e+000 0.0e+000 1.6e-322], [64.53199219703674]
[0.0e+000 0.0e+000 1.6e-322], [64.64162421226501]
[0.0e+000 0.0e+000 1.6e-322], [64.7652153968811]
[0.0e+000 0.0e+000 1.6e-322], [64.88448214530945]
[0.0e+000 0.0e+000 1.6e-322], [65.0033164024353]
[0.0e+000 0.0e+000 1.6e-322], [65.1132025718689]
[0.0e+000 0.0e+000 1.6e-322], [65.23211669921875]
[0.0e+000 0.0e+000 1.6e-322], [65.34249472618103]
[0.0e+000 0.0e+000 1.6e-322], [65.45587253570557]
[0.0e+000 0.0e+000 1.6e-322], [65.56583142280579]
[0.0e+000 0.0e+000 1.6e-322], [65.67798399925232]
[0.0e+000 0.0e+000 1.6e-322], [65.78968024253845]
[0.0e+000 0.0e+000 1.6e-322], [65.89615082740784]
[0.0e+000 0.0e+000 1.6e-322], [66.0050539970398]
[0.0e+000 0.0e+000 1.6e-322], [66.10992550849915]
[0.0e+000 0.0e+000 1.6e-322], [66.21851778030396]
[0.0e+000 0.0e+000 1.6e-322], [66.32835555076599]
[0.0e+000 0.0e+000 1.6e-322], [66.44143986701965]
[0.0e+000 0.0e+000 1.6e-322], [66.54573202133179]
[0.0e+000 0.0e+000 1.6e-322], [66.65170764923096]
[0.0e+000 0.0e+000 1.6e-322], [66.75574064254761]
[0.0e+000 0.0e+000 1.6e-322], [66.86114311218262]
[0.0e+000 0.0e+000 1.6e-322], [66.97146391868591]
[0.0e+000 0.0e+000 1.6e-322], [67.08353519439697]
[0.0e+000 0.0e+000 1.6e-322], [67.19237852096558]
[0.0e+000 0.0e+000 1.6e-322], [67.29801797866821]
[0.0e+000 0.0e+000 1.6e-322], [67.40982294082642]
[0.0e+000 0.0e+000 1.6e-322], [67.52236032485962]
[0.0e+000 0.0e+000 1.6e-322], [67.64373517036438]
[0.0e+000 0.0e+000 1.6e-322], [67.75364923477173]
[0.0e+000 0.0e+000 1.6e-322], [67.86961650848389]
[0.0e+000 0.0e+000 1.6e-322], [67.97748303413391]
[0.0e+000 0.0e+000 1.6e-322], [68.082355260849]
[0.0e+000 0.0e+000 1.6e-322], [68.18983936309814]
[0.0e+000 0.0e+000 1.6e-322], [68.30264806747437]
[0.0e+000 0.0e+000 1.6e-322], [68.41358017921448]
[0.0e+000 0.0e+000 1.6e-322], [68.52639245986938]
[0.0e+000 0.0e+000 1.6e-322], [68.64045906066895]
[0.0e+000 0.0e+000 1.6e-322], [68.75743961334229]
[0.0e+000 0.0e+000 1.6e-322], [68.87324690818787]
[0.0e+000 0.0e+000 1.6e-322], [68.98331999778748]
[0.0e+000 0.0e+000 1.6e-322], [69.10120630264282]
[0.0e+000 0.0e+000 1.6e-322], [69.2124969959259]
[0.0e+000 0.0e+000 1.6e-322], [69.32888889312744]
[0.0e+000 0.0e+000 1.6e-322], [69.43760895729065]
[0.0e+000 0.0e+000 1.6e-322], [69.55737066268921]
[0.0e+000 0.0e+000 1.6e-322], [69.66792392730713]
[0.0e+000 0.0e+000 1.6e-322], [69.77965569496155]
[0.0e+000 0.0e+000 1.6e-322], [69.88550877571106]
[0.0e+000 0.0e+000 1.6e-322], [70.00004529953003]
[0.0e+000 0.0e+000 1.6e-322], [70.11641216278076]
[0.0e+000 0.0e+000 1.6e-322], [70.23025393486023]
[0.0e+000 0.0e+000 1.6e-322], [70.340656042099]
[0.0e+000 0.0e+000 1.6e-322], [70.45338869094849]
[0.0e+000 0.0e+000 1.6e-322], [70.56914258003235]
[0.0e+000 0.0e+000 1.6e-322], [70.67600011825562]
[0.0e+000 0.0e+000 1.6e-322], [70.78256058692932]
[0.0e+000 0.0e+000 1.6e-322], [70.89507460594177]
[0.0e+000 0.0e+000 1.6e-322], [70.99932789802551]
[0.0e+000 0.0e+000 1.6e-322], [71.1110143661499]
[0.0e+000 0.0e+000 1.6e-322], [71.21631145477295]
[0.0e+000 0.0e+000 1.6e-322], [71.32908606529236]
[0.0e+000 0.0e+000 1.6e-322], [71.44638299942017]
[0.0e+000 0.0e+000 1.6e-322], [71.55566310882568]
[0.0e+000 0.0e+000 1.6e-322], [71.66673040390015]
[0.0e+000 0.0e+000 1.6e-322], [71.77012300491333]
[0.0e+000 0.0e+000 1.6e-322], [71.88523030281067]
[0.0e+000 0.0e+000 1.6e-322], [71.99781942367554]
[0.0e+000 0.0e+000 1.6e-322], [72.10701584815979]
[0.0e+000 0.0e+000 1.6e-322], [72.22001719474792]
[0.0e+000 0.0e+000 1.6e-322], [72.33621716499329]
[0.0e+000 0.0e+000 1.6e-322], [72.44494652748108]
[0.0e+000 0.0e+000 1.6e-322], [72.55187582969666]
[0.0e+000 0.0e+000 1.6e-322], [72.65609669685364]
[0.0e+000 0.0e+000 1.6e-322], [72.76224851608276]
[0.0e+000 0.0e+000 1.6e-322], [72.87002968788147]
[0.0e+000 0.0e+000 1.6e-322], [72.99351286888123]
[0.0e+000 0.0e+000 1.6e-322], [73.12578821182251]
[0.0e+000 0.0e+000 1.6e-322], [73.23886013031006]
[0.0e+000 0.0e+000 1.6e-322], [73.35078144073486]
[0.0e+000 0.0e+000 1.6e-322], [73.46650910377502]
[0.0e+000 0.0e+000 1.6e-322], [73.57704043388367]
[0.0e+000 0.0e+000 1.6e-322], [73.68449831008911]
[0.0e+000 0.0e+000 1.6e-322], [73.79721331596375]
[0.0e+000 0.0e+000 1.6e-322], [73.91816830635071]
[0.0e+000 0.0e+000 1.6e-322], [74.02755308151245]
[0.0e+000 0.0e+000 1.6e-322], [74.13819289207458]
[0.0e+000 0.0e+000 1.6e-322], [74.24960970878601]
[0.0e+000 0.0e+000 1.6e-322], [74.35620713233948]
[0.0e+000 0.0e+000 1.6e-322], [74.46474123001099]
[0.0e+000 0.0e+000 1.6e-322], [74.58766198158264]
[0.0e+000 0.0e+000 1.6e-322], [74.69593834877014]
[0.0e+000 0.0e+000 1.6e-322], [74.80307984352112]
[0.0e+000 0.0e+000 1.6e-322], [74.91734457015991]
[0.0e+000 0.0e+000 1.6e-322], [75.03251910209656]
[0.0e+000 0.0e+000 1.6e-322], [75.14393186569214]
[0.0e+000 0.0e+000 1.6e-322], [75.26747035980225]
[0.0e+000 0.0e+000 1.6e-322], [75.38382649421692]
[0.0e+000 0.0e+000 1.6e-322], [75.49871516227722]
[0.0e+000 0.0e+000 1.6e-322], [75.60364627838135]
[0.0e+000 0.0e+000 1.6e-322], [75.71864199638367]
[0.0e+000 0.0e+000 1.6e-322], [75.84296870231628]
[0.0e+000 0.0e+000 1.6e-322], [75.95431923866272]
[0.0e+000 0.0e+000 1.6e-322], [76.07718467712402]
[0.0e+000 0.0e+000 1.6e-322], [76.1881263256073]
[0.0e+000 0.0e+000 1.6e-322], [76.29840636253357]
[0.0e+000 0.0e+000 1.6e-322], [76.40760636329651]
[0.0e+000 0.0e+000 1.6e-322], [76.51792573928833]
[0.0e+000 0.0e+000 1.6e-322], [76.63228464126587]
[0.0e+000 0.0e+000 1.6e-322], [76.7432770729065]
[0.0e+000 0.0e+000 1.6e-322], [76.84943842887878]
[0.0e+000 0.0e+000 1.6e-322], [76.96512866020203]
[0.0e+000 0.0e+000 1.6e-322], [77.07401275634766]
[0.0e+000 0.0e+000 1.6e-322], [77.18863105773926]
[0.0e+000 0.0e+000 1.6e-322], [77.30751037597656]
[0.0e+000 0.0e+000 1.6e-322], [77.42184329032898]
[0.0e+000 0.0e+000 1.6e-322], [77.53480219841003]
[0.0e+000 0.0e+000 1.6e-322], [77.64365410804749]
[0.0e+000 0.0e+000 1.6e-322], [77.75618052482605]
[0.0e+000 0.0e+000 1.6e-322], [77.87272810935974]
[0.0e+000 0.0e+000 1.6e-322], [77.98483324050903]
[0.0e+000 0.0e+000 1.6e-322], [78.0962450504303]
[0.0e+000 0.0e+000 1.6e-322], [78.20515012741089]
[0.0e+000 0.0e+000 1.6e-322], [78.31274247169495]
[0.0e+000 0.0e+000 1.6e-322], [78.4230284690857]
[0.0e+000 0.0e+000 1.6e-322], [78.53945803642273]
[0.0e+000 0.0e+000 1.6e-322], [78.65452671051025]
[0.0e+000 0.0e+000 1.6e-322], [78.76895141601562]
[0.0e+000 0.0e+000 1.6e-322], [78.89035487174988]
[0.0e+000 0.0e+000 1.6e-322], [79.00761866569519]
[0.0e+000 0.0e+000 1.6e-322], [79.11128044128418]
[0.0e+000 0.0e+000 1.6e-322], [79.21537518501282]
[0.0e+000 0.0e+000 1.6e-322], [79.33011102676392]
[0.0e+000 0.0e+000 1.6e-322], [79.43832564353943]
[0.0e+000 0.0e+000 1.6e-322], [79.55077171325684]
[0.0e+000 0.0e+000 1.6e-322], [79.65631699562073]
[0.0e+000 0.0e+000 1.6e-322], [79.77293252944946]
[0.0e+000 0.0e+000 1.6e-322], [79.88841485977173]
[0.0e+000 0.0e+000 1.6e-322], [79.99354314804077]
[0.0e+000 0.0e+000 1.6e-322], [80.10990571975708]
[0.0e+000 0.0e+000 1.6e-322], [80.21531534194946]
[0.0e+000 0.0e+000 1.6e-322], [80.32530307769775]
[0.0e+000 0.0e+000 1.6e-322], [80.43240094184875]
[0.0e+000 0.0e+000 1.6e-322], [80.54485154151917]
[0.0e+000 0.0e+000 1.6e-322], [80.652658700943]
[0.0e+000 0.0e+000 1.6e-322], [80.75673651695251]
[0.0e+000 0.0e+000 1.6e-322], [80.86338758468628]
[0.0e+000 0.0e+000 1.6e-322], [80.9701497554779]
[0.0e+000 0.0e+000 1.6e-322], [81.07631945610046]
[0.0e+000 0.0e+000 1.6e-322], [81.19504594802856]
[0.0e+000 0.0e+000 1.6e-322], [81.30354046821594]
[0.0e+000 0.0e+000 1.6e-322], [81.4242172241211]
[0.0e+000 0.0e+000 1.6e-322], [81.55092000961304]
[0.0e+000 0.0e+000 1.6e-322], [81.65840911865234]
[0.0e+000 0.0e+000 1.6e-322], [81.78386640548706]
[0.0e+000 0.0e+000 1.6e-322], [81.89058947563171]
[0.0e+000 0.0e+000 1.6e-322], [82.01051020622253]
[0.0e+000 0.0e+000 1.6e-322], [82.12990713119507]
[0.0e+000 0.0e+000 1.6e-322], [82.23677945137024]
[0.0e+000 0.0e+000 1.6e-322], [82.34223532676697]
[0.0e+000 0.0e+000 1.6e-322], [82.44895720481873]
[0.0e+000 0.0e+000 1.6e-322], [82.55662775039673]
[0.0e+000 0.0e+000 1.6e-322], [82.66158103942871]
[0.0e+000 0.0e+000 1.6e-322], [82.76846146583557]
[0.0e+000 0.0e+000 1.6e-322], [82.88819313049316]
[0.0e+000 0.0e+000 1.6e-322], [82.99922966957092]
[0.0e+000 0.0e+000 1.6e-322], [83.1113669872284]
[0.0e+000 0.0e+000 1.6e-322], [83.22188949584961]
[0.0e+000 0.0e+000 1.6e-322], [83.33384132385254]
[0.0e+000 0.0e+000 1.6e-322], [83.44258165359497]
[0.0e+000 0.0e+000 1.6e-322], [83.56066131591797]
[0.0e+000 0.0e+000 1.6e-322], [83.6701283454895]
[0.0e+000 0.0e+000 1.6e-322], [83.77398633956909]
[0.0e+000 0.0e+000 1.6e-322], [83.88484764099121]
[0.0e+000 0.0e+000 1.6e-322], [83.99064660072327]
[0.0e+000 0.0e+000 1.6e-322], [84.0964765548706]
[0.0e+000 0.0e+000 1.6e-322], [84.20696449279785]
[0.0e+000 0.0e+000 1.6e-322], [84.32276344299316]
[0.0e+000 0.0e+000 1.6e-322], [84.43341326713562]
[0.0e+000 0.0e+000 1.6e-322], [84.55053734779358]
[0.0e+000 0.0e+000 1.6e-322], [84.66001653671265]
[0.0e+000 0.0e+000 1.6e-322], [84.7726514339447]
[0.0e+000 0.0e+000 1.6e-322], [84.89902877807617]
[0.0e+000 0.0e+000 1.6e-322], [85.0230188369751]
[0.0e+000 0.0e+000 1.6e-322], [85.14398002624512]
[0.0e+000 0.0e+000 1.6e-322], [85.26252269744873]
[0.0e+000 0.0e+000 1.6e-322], [85.38236451148987]
[0.0e+000 0.0e+000 1.6e-322], [85.50042176246643]
[0.0e+000 0.0e+000 1.6e-322], [85.61471486091614]
[0.0e+000 0.0e+000 1.6e-322], [85.72553062438965]
[0.0e+000 0.0e+000 1.6e-322], [85.84692668914795]
[0.0e+000 0.0e+000 1.6e-322], [85.9607355594635]
[0.0e+000 0.0e+000 1.6e-322], [86.07804298400879]
[0.0e+000 0.0e+000 1.6e-322], [86.19088435173035]
[0.0e+000 0.0e+000 1.6e-322], [86.30910468101501]
[0.0e+000 0.0e+000 1.6e-322], [86.42378973960876]
[0.0e+000 0.0e+000 1.6e-322], [86.53472805023193]
[0.0e+000 0.0e+000 1.6e-322], [86.64205074310303]
[0.0e+000 0.0e+000 1.6e-322], [86.76226568222046]
[0.0e+000 0.0e+000 1.6e-322], [86.8816647529602]
[0.0e+000 0.0e+000 1.6e-322], [86.9995448589325]
[0.0e+000 0.0e+000 1.6e-322], [87.12121558189392]
[0.0e+000 0.0e+000 1.6e-322], [87.23831009864807]
[0.0e+000 0.0e+000 1.6e-322], [87.35379719734192]
[0.0e+000 0.0e+000 1.6e-322], [87.47140121459961]
[0.0e+000 0.0e+000 1.6e-322], [87.58534717559814]
[0.0e+000 0.0e+000 1.6e-322], [87.69637751579285]
[0.0e+000 0.0e+000 1.6e-322], [87.80688118934631]
[0.0e+000 0.0e+000 1.6e-322], [87.924795627594]
[0.0e+000 0.0e+000 1.6e-322], [88.03523182868958]
[0.0e+000 0.0e+000 1.6e-322], [88.14911341667175]
[0.0e+000 0.0e+000 1.6e-322], [88.26428747177124]
[0.0e+000 0.0e+000 1.6e-322], [88.38007402420044]
[0.0e+000 0.0e+000 1.6e-322], [88.49821400642395]
[0.0e+000 0.0e+000 1.6e-322], [88.62220788002014]
[0.0e+000 0.0e+000 1.6e-322], [88.73655915260315]
[0.0e+000 0.0e+000 1.6e-322], [88.84985423088074]
[0.0e+000 0.0e+000 1.6e-322], [88.95714497566223]
[0.0e+000 0.0e+000 1.6e-322], [89.06942296028137]
[0.0e+000 0.0e+000 1.6e-322], [89.1859884262085]
[0.0e+000 0.0e+000 1.6e-322], [89.31860089302063]
[0.0e+000 0.0e+000 1.6e-322], [89.43326759338379]
[0.0e+000 0.0e+000 1.6e-322], [89.54952359199524]
[0.0e+000 0.0e+000 1.6e-322], [89.66751670837402]
[0.0e+000 0.0e+000 1.6e-322], [89.77777123451233]
[0.0e+000 0.0e+000 1.6e-322], [89.88945388793945]
[0.0e+000 0.0e+000 1.6e-322], [90.0048189163208]
[0.0e+000 0.0e+000 1.6e-322], [90.12911248207092]
[0.0e+000 0.0e+000 1.6e-322], [90.26622891426086]
[0.0e+000 0.0e+000 1.6e-322], [90.40180134773254]
[0.0e+000 0.0e+000 1.6e-322], [90.53066110610962]
[0.0e+000 0.0e+000 1.6e-322], [90.66202330589294]
[0.0e+000 0.0e+000 1.6e-322], [90.76441240310669]
[0.0e+000 0.0e+000 1.6e-322], [90.87198758125305]
[0.0e+000 0.0e+000 1.6e-322], [90.98470783233643]
[0.0e+000 0.0e+000 1.6e-322], [91.0995728969574]
[0.0e+000 0.0e+000 1.6e-322], [91.23418498039246]
[0.0e+000 0.0e+000 1.6e-322], [91.35203647613525]
[0.0e+000 0.0e+000 1.6e-322], [91.4657711982727]
[0.0e+000 0.0e+000 1.6e-322], [91.57636618614197]
[0.0e+000 0.0e+000 1.6e-322], [91.6890389919281]
[0.0e+000 0.0e+000 1.6e-322], [91.80121994018555]
[0.0e+000 0.0e+000 1.6e-322], [91.91967296600342]
[0.0e+000 0.0e+000 1.6e-322], [92.03373265266418]
[0.0e+000 0.0e+000 1.6e-322], [92.15309286117554]
[0.0e+000 0.0e+000 1.6e-322], [92.28784108161926]
[0.0e+000 0.0e+000 1.6e-322], [92.41775512695312]
[0.0e+000 0.0e+000 1.6e-322], [92.53099370002747]
[0.0e+000 0.0e+000 1.6e-322], [92.67835354804993]
[0.0e+000 0.0e+000 1.6e-322], [92.81392002105713]
[0.0e+000 0.0e+000 1.6e-322], [92.94337725639343]
[0.0e+000 0.0e+000 1.6e-322], [93.08282113075256]
[0.0e+000 0.0e+000 1.6e-322], [93.22200798988342]
[0.0e+000 0.0e+000 1.6e-322], [93.35132122039795]
[0.0e+000 0.0e+000 1.6e-322], [93.48138570785522]
[0.0e+000 0.0e+000 1.6e-322], [93.60652351379395]
[0.0e+000 0.0e+000 1.6e-322], [93.7202537059784]
[0.0e+000 0.0e+000 1.6e-322], [93.84433150291443]
[0.0e+000 0.0e+000 1.6e-322], [93.970294713974]
[0.0e+000 0.0e+000 1.6e-322], [94.09623718261719]
[0.0e+000 0.0e+000 1.6e-322], [94.21472382545471]
[0.0e+000 0.0e+000 1.6e-322], [94.32345128059387]
[0.0e+000 0.0e+000 1.6e-322], [94.44753241539001]
[0.0e+000 0.0e+000 1.6e-322], [94.56255102157593]
[0.0e+000 0.0e+000 1.6e-322], [94.68280148506165]
[0.0e+000 0.0e+000 1.6e-322], [94.79665470123291]
[0.0e+000 0.0e+000 1.6e-322], [94.90555429458618]
[0.0e+000 0.0e+000 1.6e-322], [95.01197743415833]
[0.0e+000 0.0e+000 1.6e-322], [95.1235601902008]
[0.0e+000 0.0e+000 1.6e-322], [95.24359464645386]
[0.0e+000 0.0e+000 1.6e-322], [95.3851592540741]
[0.0e+000 0.0e+000 1.6e-322], [95.50212621688843]
[0.0e+000 0.0e+000 1.6e-322], [95.62660789489746]
[0.0e+000 0.0e+000 1.6e-322], [95.76260924339294]
[0.0e+000 0.0e+000 1.6e-322], [95.89420294761658]
[0.0e+000 0.0e+000 1.6e-322], [96.01326012611389]
[0.0e+000 0.0e+000 1.6e-322], [96.1452066898346]
[0.0e+000 0.0e+000 1.6e-322], [96.25840735435486]
[0.0e+000 0.0e+000 1.6e-322], [96.39449787139893]
[0.0e+000 0.0e+000 1.6e-322], [96.50592970848083]
[0.0e+000 0.0e+000 1.6e-322], [96.62256336212158]
[0.0e+000 0.0e+000 1.6e-322], [96.74562668800354]
[0.0e+000 0.0e+000 1.6e-322], [96.86182260513306]
[0.0e+000 0.0e+000 1.6e-322], [96.98226284980774]
[0.0e+000 0.0e+000 1.6e-322], [97.10001134872437]
[0.0e+000 0.0e+000 1.6e-322], [97.21646618843079]
[0.0e+000 0.0e+000 1.6e-322], [97.33686399459839]
[0.0e+000 0.0e+000 1.6e-322], [97.46411371231079]
[0.0e+000 0.0e+000 1.6e-322], [97.58040857315063]
[0.0e+000 0.0e+000 1.6e-322], [97.6984715461731]
[0.0e+000 0.0e+000 1.6e-322], [97.81144213676453]
[0.0e+000 0.0e+000 1.6e-322], [97.9360933303833]
[0.0e+000 0.0e+000 1.6e-322], [98.05550956726074]
[0.0e+000 0.0e+000 1.6e-322], [98.16367530822754]
[0.0e+000 0.0e+000 1.6e-322], [98.30706334114075]
[0.0e+000 0.0e+000 1.6e-322], [98.42538094520569]
[0.0e+000 0.0e+000 1.6e-322], [98.54320406913757]
[0.0e+000 0.0e+000 1.6e-322], [98.66262340545654]
[0.0e+000 0.0e+000 1.6e-322], [98.78099370002747]
[0.0e+000 0.0e+000 1.6e-322], [98.89393019676208]
[0.0e+000 0.0e+000 1.6e-322], [99.00342178344727]
[0.0e+000 0.0e+000 1.6e-322], [99.12396287918091]
[0.0e+000 0.0e+000 1.6e-322], [99.24619650840759]
[0.0e+000 0.0e+000 1.6e-322], [99.3673779964447]
[0.0e+000 0.0e+000 1.6e-322], [99.48788571357727]
[0.0e+000 0.0e+000 1.6e-322], [99.60714888572693]
[0.0e+000 0.0e+000 1.6e-322], [99.7133378982544]
[0.0e+000 0.0e+000 1.6e-322], [99.8224081993103]
[0.0e+000 0.0e+000 1.6e-322], [99.92940187454224]
[0.0e+000 0.0e+000 1.6e-322], [100.03868556022644]
[0.0e+000 0.0e+000 1.6e-322], [100.14837765693665]
[0.0e+000 0.0e+000 1.6e-322], [100.25843715667725]
[0.0e+000 0.0e+000 1.6e-322], [100.37512636184692]
[0.0e+000 0.0e+000 1.6e-322], [100.48194670677185]
[0.0e+000 0.0e+000 1.6e-322], [100.58891415596008]
[0.0e+000 0.0e+000 1.6e-322], [100.7053165435791]
[0.0e+000 0.0e+000 1.6e-322], [100.82812094688416]
[0.0e+000 0.0e+000 1.6e-322], [100.95352411270142]
[0.0e+000 0.0e+000 1.6e-322], [101.07864141464233]
[0.0e+000 0.0e+000 1.6e-322], [101.19964909553528]
[0.0e+000 0.0e+000 1.6e-322], [101.30936932563782]
[0.0e+000 0.0e+000 1.6e-322], [101.42445087432861]
[0.0e+000 0.0e+000 1.6e-322], [101.54137945175171]
[0.0e+000 0.0e+000 1.6e-322], [101.6533465385437]
[0.0e+000 0.0e+000 1.6e-322], [101.77005004882812]
[0.0e+000 0.0e+000 1.6e-322], [101.87453961372375]
[0.0e+000 0.0e+000 1.6e-322], [101.98343515396118]
[0.0e+000 0.0e+000 1.6e-322], [102.09455394744873]
[0.0e+000 0.0e+000 1.6e-322], [102.20997214317322]
[0.0e+000 0.0e+000 1.6e-322], [102.32086896896362]
[0.0e+000 0.0e+000 1.6e-322], [102.42818355560303]
[0.0e+000 0.0e+000 1.6e-322], [102.53826355934143]
[0.0e+000 0.0e+000 1.6e-322], [102.64715671539307]
[0.0e+000 0.0e+000 1.6e-322], [102.75513362884521]
